Station_Id|Name|Latitude|Longitude|Elevation|Physical_Element|DateTime_Report(UTC)|Amount|Units|Zip_Code|
PRET2|PRESIDIO 2|29.55990|-104.37280|786 meters|snowdepth|2015-02-18 16|0.000|cm|79845|
PREQ1|PRENTISS|52.43360|-113.59220|955 meters|snowdepth|2015-02-19 06|0.000|cm||
PRDG1|PRIDGEN|31.69530|-82.92390|92 meters|snowdepth|2015-02-18 11|0.000|cm|31519|
PRDC1|PARADISE|39.75380|-121.62410|525 meters|snowdepth|2015-02-18 16|0.000|cm|95969|
PRAC1|PORTOLA|39.80530|-120.47190|1480 meters|snowdepth|2015-02-18 16|0.000|cm|96122|
PQRO3|WFO PORTLAND ROOFTOP WEATHER|45.56110|-122.53810|5 meters|snowdepth|2015-02-19 00|0.000|cm|97220|
PQR|WFO PORTLAND|45.56050|-122.53830|6 meters|snowdepth|2015-02-18 08|0.000|cm|97220|
PPKA3|PINNACLE PEAK|33.72750|-111.86060|779 meters|snowdepth|2015-02-18 23|0.000|cm|85262|
PPCW1|PEPPER CREEK|46.10240|-121.95580|657 meters|snowdepth|2015-02-19 06|0.000|cm|98648|
POTT2|POTEET,TX|29.03780|-98.58390|141 meters|snowdepth|2015-02-18 14|0.000|cm|78065|
POST2|POST|33.19850|-101.37450|791 meters|snowdepth|2015-02-18 13|0.000|cm|79356|
PONO2|PONTOTOC 1N|34.49970|-96.62750|324 meters|snowdepth|2015-02-18 12|0.000|cm|73460|
PONC2|PAONIA UPPER COLORADO NTWK/COOP SITE|38.85220|-107.62360|1700 meters|snowdepth|2015-02-18 14|0.000|cm|81428|
POGM8|PORT OF MORGAN|48.99970|-107.83220|848 meters|snowdepth|2015-02-19 00|0.000|cm||
POCI4|POCAHONTAS,IA|42.72920|-94.66060|368 meters|snowdepth|2015-02-18 14|0.000|cm|50574|
PMRP1|POINT MARION DAM|39.72810|-79.91220|239 meters|snowdepth|2015-02-18 12|0.000|cm|15327|
PMPM8|POMPEYS PILLAR 18 N|46.21660|-108.02610|1059 meters|snowdepth|2015-02-18 14|0.000|cm|59088|
PMDC1|PALMDALE|34.58800|-118.09380|796 meters|snowdepth|2015-02-19 00|0.000|cm|93550|
PLTU1|DEER CREEK DAM-9MI.SW-HEBER|40.40000|-111.53330|1615 meters|snowdepth|2015-02-18 15|0.000|cm|84082|
PLST2|PLEASANTON #2|28.96000|-98.48670|114 meters|snowdepth|2015-02-18 14|0.000|cm|78064|
PLSC2|PALISADE COOP|39.11360|-108.35060|1454 meters|snowdepth|2015-02-18 14|0.000|cm|81526|
PLNT2|PLAINS,TX|33.18720|-102.82530|1110 meters|snowdepth|2015-02-18 14|0.000|cm|79355|
PLNL1|PLAIN DEALING,LA|32.90390|-93.69060|92 meters|snowdepth|2015-02-18 13|0.000|cm|71064|
PLNK1|PLAINVILLE 4WNW|39.24500|-99.38080|675 meters|snowdepth|2015-02-18 13|0.000|cm|67663|
PLLI1|POCATELLO CITY|42.87500|-112.44440|1364 meters|snowdepth|2015-02-19 00|0.000|cm|83201|
PKVT2|RADIO KVOP|34.21360|-101.72440|1035 meters|snowdepth|2015-02-18 13|0.000|cm|79072|
PKSS2|PICKSTOWN|43.06890|-98.53250|452 meters|snowdepth|2015-02-18 13|0.000|cm|57356|
PJRN6|PORT JERVIS|41.38940|-74.69000|183 meters|snowdepth|2015-02-18 12|0.000|cm|12771|
PIVN2|PINE VALLEY-BAILEY RANCH|40.42920|-116.11960|1573 meters|snowdepth|2015-02-19 02|0.000|cm|89821|
PIRI1|PIERCE|46.49220|-115.80060|933 meters|snowdepth|2015-02-18 15|0.000|cm|83546|
PIR|PIERRE MUNICIPAL AIRPORT|44.38250|-100.28580|522 meters|snowdepth|2015-02-18 12|0.000|cm|57501|
PIPM5|PIPESTONE,MN|44.01390|-96.32580|503 meters|snowdepth|2015-02-18 14|0.000|cm|56164|
PIPA3|MATIONAL MONUMENT|36.85860|-112.73860|1494 meters|snowdepth|2015-02-18 15|0.000|cm|86021|
PIH|POCATELLO, ID|42.92020|-112.57110|1354 meters|snowdepth|2015-02-18 12|0.000|cm|83204|
PICI1|PICABO|43.31110|-114.07410|1472 meters|snowdepth|2015-02-18 15|0.000|cm|83313|
PHRA3|PHANTOM RANCH|36.13830|-112.09580|1260 meters|snowdepth|2015-02-19 01|0.000|cm|86022|
PHIM8|PHILIPSBURG RS|46.31580|-113.30000|1598 meters|snowdepth|2015-02-18 21|0.000|cm|59858|
PGWO3|KGW-TV|45.51810|-122.68940|44 meters|snowdepth|2015-02-19 00|0.000|cm|97205|
PGRA2|PORT GRAHAM|59.35070|-151.84770|77 meters|snowdepth|2015-02-19 06|0.000|cm|99603|
PGHI4|PRIMGHAR,IA|43.08610|-95.62940|461 meters|snowdepth|2015-02-18 22|0.000|cm|51245|
PFRT2|PITCHFORK RANCH|33.59920|-100.53190|596 meters|snowdepth|2015-02-18 14|0.000|cm|79229|
PECA2|PELICAN,AK|57.96060|-136.22920|13 meters|snowdepth|2015-02-18 16|0.000|cm|99829|
PDWO3|PENDLETON WFO|45.69100|-118.85230|458 meters|snowdepth|2015-02-18 18|0.000|cm|97801|
PDUT2|PADUCAH 15S|33.80840|-100.29800|567 meters|snowdepth|2015-02-18 12|0.000|cm|79248|
PDT|PENDLETON, OR|45.69830|-118.85470|452 meters|snowdepth|2015-02-18 18|0.000|cm|97801|
PDSA3|PARADISE|31.93520|-109.21870|1670 meters|snowdepth|2015-02-18 16|0.000|cm|85643|
PDHT2|PADUCAH,TX|33.87690|-100.38780|602 meters|snowdepth|2015-02-18 13|0.000|cm|79248|
PDCT2|PADUCAH,TX|34.00970|-100.30280|570 meters|snowdepth|2015-02-18 13|0.000|cm|79248|
PCRA2|PARGON CREEK|64.99350|-163.10320|28 meters|snowdepth|2015-02-19 06|0.000|cm|99784|
PCCN5|PICACHO,NM|33.35560|-105.15970|1521 meters|snowdepth|2015-02-18 19|0.000|cm|88351|
PAYA|YAKUTAT AIRPORT|59.50000|-139.66666|5 meters|snowdepth|2015-02-18 12|0.000|cm|99689|
PARC2|PARADOX 2N|38.38970|-108.94940|1667 meters|snowdepth|2015-02-18 13|0.000|cm|81411|
PAPT2|RADIO STATION KGRO|35.55440|-100.97360|989 meters|snowdepth|2015-02-18 12|0.000|cm|79065|
PAPG|PETERSBURG|56.81666|-132.96666|0 meters|snowdepth|2015-02-18 12|0.000|cm||
PANT|ANNETTE ISLAND AIRPORT|55.03333|-131.58333|30 meters|snowdepth|2015-02-18 12|0.000|cm|99926|
PAKT2|PAINT ROCK 5NE|31.55360|-99.85000|486 meters|snowdepth|2015-02-18 19|0.000|cm|76866|
PAKN|KING SALMON AIRPORT|58.68333|-156.65000|22 meters|snowdepth|2015-02-18 12|0.000|cm|99613|
PAHN2|PAHRUMP,NV|36.27860|-116.00330|808 meters|snowdepth|2015-02-18 16|0.000|cm|89060|
PAGU1|PANGUITCH|37.82330|-112.43140|2017 meters|snowdepth|2015-02-18 14|0.000|cm|84759|
PADQ|KODIAK AIRPORT|57.75000|-152.48333|3 meters|snowdepth|2015-02-18 12|0.000|cm|99615|
PACD|COLD BAY AIRPORT|55.21666|-162.73333|20 meters|snowdepth|2015-02-18 12|0.000|cm|99571|
PAAP|PORT ALEXANDER, PORT ALEXANDER SEAPLANE BASE|56.25000|-134.65000|3 meters|snowdepth|2015-02-19 00|0.000|cm|99835|
OZTT2|ACTON RANCH|30.35190|-101.25190|651 meters|snowdepth|2015-02-18 16|0.000|cm|76943|
OZCT2|OZONA 22SE|30.42610|-101.03560|647 meters|snowdepth|2015-02-18 14|0.000|cm|76943|
OXRA1|OWENS CROSS ROADS 3S|34.55280|-86.44530|177 meters|snowdepth|2015-02-18 12|0.000|cm|35760|
OXFM6|UNIVERSITY|34.38330|-89.53330|130 meters|snowdepth|2015-02-18 13|0.000|cm|38655|
OXDK1|OXFORD|37.27770|-97.16300|363 meters|snowdepth|2015-02-18 14|0.000|cm|67119|
OWYO3|OWYHEE DAM|43.64940|-117.24690|736 meters|snowdepth|2015-02-18 15|0.000|cm|97906|
OWLS2|RED OWL|44.69770|-102.55330|834 meters|snowdepth|2015-02-18 14|0.000|cm|57777|
OTX|SPOKANE, WA|47.68080|-117.62670|725 meters|snowdepth|2015-02-18 08|0.000|cm|99224|
OSPF1|ORANGE SPRINGS 2SSW|29.47940|-81.96810|36 meters|snowdepth|2015-02-18 13|0.000|cm|32134|
OSKI4|OSKALOOSA,IA|41.31670|-92.65000|249 meters|snowdepth|2015-02-18 13|0.000|cm|52577|
OSGK1|OSAGE CITY,KS|38.63330|-95.83330|331 meters|snowdepth|2015-02-18 14|0.000|cm|66523|
OSEI4|OSCEOLA,IA|41.01670|-93.81670|345 meters|snowdepth|2015-02-18 13|0.000|cm|50213|
ORVN2|OROVADA 3W|41.56840|-117.83880|1283 meters|snowdepth|2015-02-19 04|0.000|cm|89425|
ORLS2|ORAL|43.40330|-103.26830|909 meters|snowdepth|2015-02-18 14|0.000|cm|57766|
ORIO2|ORIENTA|36.35060|-98.47860|392 meters|snowdepth|2015-02-18 12|0.000|cm|73737|
ORBS1|ORANGEBURG,SC|33.48860|-80.87330|55 meters|snowdepth|2015-02-19 05|0.000|cm|29115|
OR-YM-1|GASTON 3.2 SW, OR|45.40000|-123.18300|225 meters|snowdepth|2015-02-18 15|0.000|cm|97148|
OR-WS-7|RALEIGH HILLS 0.8 WSW, OR|45.47880|-122.76920|82 meters|snowdepth|2015-02-18 15|0.000|cm|97225|
OR-WS-60|BEAVERTON 5.6 SSW, OR|45.40598|-122.87800|43 meters|snowdepth|2015-02-18 16|0.000|cm|97007|
OR-WS-30|TUALATIN 0.6 SSE, OR|45.36839|-122.76640|83 meters|snowdepth|2015-02-18 14|0.000|cm|97062|
OR-UM-1|PENDLETON 0.5 SSW, OR|45.66344|-118.78970|387 meters|snowdepth|2015-02-18 15|0.000|cm|97801|
OR-MT-33|PORTLAND 0.8 ENE, OR|45.54161|-122.64010|51 meters|snowdepth|2015-02-18 14|0.000|cm|97212|
OR-MT-2|TROUTDALE 5.0 E, OR|45.52760|-122.28800|185 meters|snowdepth|2015-02-18 15|0.000|cm|97019|
OR-MT-15|PORTLAND 7 SW, OR|45.46810|-122.68130|106 meters|snowdepth|2015-02-18 13|0.000|cm|97219|
OR-MN-44|SALEM 3.6 SSW, OR|44.87451|-123.04440|153 meters|snowdepth|2015-02-18 16|0.000|cm|97306|
OR-MN-16|STAYTON 6 ENE, OR|44.83530|-122.68360|341 meters|snowdepth|2015-02-18 15|0.000|cm|97383|
OR-LN-6|SWEET HOME 1.0 ESE, OR|44.39681|-122.68400|196 meters|snowdepth|2015-02-18 16|0.000|cm|97386|
OR-LN-42|ALBANY 1.1 SSE, OR|44.60222|-123.08440|73 meters|snowdepth|2015-02-18 15|0.000|cm|97322|
OR-LN-3|ALBANY 0.5 SE, OR|44.61100|-123.08530|69 meters|snowdepth|2015-02-18 14|0.000|cm|97322|
OR-LN-16|LEBANON 1.4 SSW, OR|44.51640|-122.91710|109 meters|snowdepth|2015-02-18 13|0.000|cm|97355|
OR-LA-76|FLORENCE 0.9 NW, OR|43.99560|-124.11500|21 meters|snowdepth|2015-02-18 15|0.000|cm|97439|
OR-LA-7|EUGENE 3.2 NNE, OR|44.09750|-123.09360|122 meters|snowdepth|2015-02-18 13|0.000|cm|97408|
OR-LA-51|EUGENE 2.5 SW, OR|44.02310|-123.14030|254 meters|snowdepth|2015-02-18 15|0.000|cm|97405|
OR-LA-41|SPRINGFIELD 2.8 W, OR|44.05280|-123.03310|155 meters|snowdepth|2015-02-18 15|0.000|cm|97477|
OR-LA-25|SPRINGFIELD 5.9 NNE, OR|44.12610|-122.91390|184 meters|snowdepth|2015-02-18 17|0.000|cm|97478|
OR-LA-19|DEXTER 1 W, OR|43.91720|-122.82440|202 meters|snowdepth|2015-02-18 16|0.000|cm|97431|
OR-LA-17|SPRINGFIELD 2.9 W, OR|44.05108|-123.03590|145 meters|snowdepth|2015-02-18 15|0.000|cm|97477|
OR-LA-169|ELMIRA 3.9 WNW, OR|44.08261|-123.43090|133 meters|snowdepth|2015-02-18 15|0.000|cm|97437|
OR-LA-126|COBURG 0.3 W, OR|44.13860|-123.06580|123 meters|snowdepth|2015-02-18 16|0.000|cm|97408|
OR-JC-38|MEDFORD 5.0 SSW, OR|42.27420|-122.89410|517 meters|snowdepth|2015-02-18 15|0.000|cm|97501|
OR-JC-29|GOLD HILL 0.2 WSW, OR|42.43347|-123.05310|340 meters|snowdepth|2015-02-18 15|0.000|cm|97525|
OR-JC-26|CENTRAL POINT 5.7 NW, OR|42.43344|-122.98690|470 meters|snowdepth|2015-02-18 16|0.000|cm|97502|
OR-HR-5|HOOD RIVER 9.8 S, OR|45.57040|-121.55411|473 meters|snowdepth|2015-02-18 15|0.000|cm||
OR-HR-2|PARKDALE 3.5 NE, OR|45.55830|-121.55280|488 meters|snowdepth|2015-02-18 15|0.000|cm|97041|
OR-DS-17|BEND 2.3 WNW, OR|44.07040|-121.35680|1155 meters|snowdepth|2015-02-18 15|0.000|cm|97701|
OR-DG-46|ROSEBURG 4.5 WSW, OR|43.19232|-123.43870|335 meters|snowdepth|2015-02-18 15|0.000|cm|97470|
OR-DG-12|IDLEYLD PARK 4 ESE, OR|43.30870|-122.93960|493 meters|snowdepth|2015-02-18 15|0.000|cm|97447|
OR-CY-1|BROOKINGS 4.2 ENE, OR|42.07067|-124.21020|33 meters|snowdepth|2015-02-18 15|0.000|cm|97415|
OR-CK-5|PRINEVILLE 2.6 ENE, OR|44.32227|-120.79460|914 meters|snowdepth|2015-02-18 14|0.000|cm|97754|
OR-CK-1|PAULINA 6.0 ESE, OR|44.12140|-119.84800|1196 meters|snowdepth|2015-02-18 15|0.000|cm|97751|
OR-CC-76|ESTACADA 5.2 WNW, OR|45.33207|-122.42503|109 meters|snowdepth|2015-02-18 15|0.000|cm||
OR-CC-66|HAPPY VALLEY 1.7 ESE, OR|45.43400|-122.50360|186 meters|snowdepth|2015-02-18 15|0.000|cm|97236|
OR-CC-24|RHODODENDRON 3.8 NW, OR|45.35960|-121.97420|396 meters|snowdepth|2015-02-18 17|0.000|cm|97049|
OR-CB-9|WARREN 1 SW, OR|45.81530|-122.85730|31 meters|snowdepth|2015-02-18 16|0.000|cm|97053|
OR-CB-10|VERNONIA 5.4 WNW, OR|45.88017|-123.29460|231 meters|snowdepth|2015-02-18 15|0.000|cm|97064|
OR-BN-36|NORTH ALBANY 2.7 NW, OR|44.69110|-123.14830|73 meters|snowdepth|2015-02-18 15|0.000|cm|97321|
OR-BN-32|CORVALLIS 1.9 SSE, OR|44.54640|-123.25920|73 meters|snowdepth|2015-02-18 16|0.000|cm|97333|
OMA|EPPLEY AIRFIELD|41.30220|-95.89330|297 meters|snowdepth|2015-02-19 00|0.000|cm|68110|
OLTT2|OLTON,TX|34.18610|-102.13560|1101 meters|snowdepth|2015-02-18 14|0.000|cm|79064|
OLEO3|ODELL LAKE-EAST|43.54910|-121.96380|1481 meters|snowdepth|2015-02-18 16|0.000|cm|97733|
OKKI3|KOKOMO|40.47330|-86.15700|241 meters|snowdepth|2015-02-18 12|0.000|cm|46902|
OKDN1|OAKDALE,NE|42.06670|-97.95000|517 meters|snowdepth|2015-02-18 14|0.000|cm|68761|
OKCO2|OKLAHOMA CITY|35.40550|-97.59720|398 meters|snowdepth|2015-02-18 12|0.000|cm|73159|
OK-WS-4|OCHELATA 5.6 N, OK|36.68170|-95.98910|220 meters|snowdepth|2015-02-18 13|0.000|cm|74003|
OK-PH-1|ANTLERS 6.3 SE, OK|34.16494|-95.54310|175 meters|snowdepth|2015-02-18 13|0.000|cm|74523|
OK-LG-14|EDMOND 6.2 NNW, OK|35.75160|-97.46520|350 meters|snowdepth|2015-02-18 13|0.000|cm|73034|
OK-CV-97|NORMAN 1.4 N, OK|35.24165|-97.44360|364 meters|snowdepth|2015-02-18 18|0.000|cm|73069|
OK-CV-79|NORMAN 3.4 SE, OK|35.18334|-97.40280|361 meters|snowdepth|2015-02-18 13|0.000|cm|73071|
OK-CV-12|NORMAN 3.1 WNW, OK|35.23920|-97.49040|355 meters|snowdepth|2015-02-18 13|0.000|cm|73072|
OGLN1|OGALLALA,NE|41.12750|-101.72060|983 meters|snowdepth|2015-02-18 13|0.000|cm|69153|
OGBU1|OGDEN NE BENCH|41.24580|-111.93720|1397 meters|snowdepth|2015-02-18 15|0.000|cm|84404|
OFK|KARL STEFAN MEMORIAL AIRPORT|41.98560|-97.43470|466 meters|snowdepth|2015-02-19 00|0.000|cm|68701|
OFF|OFFUTT AFB|41.11810|-95.91250|300 meters|snowdepth|2015-02-19 00|0.000|cm|68113|
OESM6|OAKLEY EXP STATION COOP|32.20610|-90.51330|72 meters|snowdepth|2015-02-18 14|0.000|cm|39154|
OELS2|OELRICHS|43.17690|-103.23580|1030 meters|snowdepth|2015-02-18 14|0.000|cm|57763|
ODYC2|ORDWAY,CO|38.52330|-103.70810|1435 meters|snowdepth|2015-02-18 14|0.000|cm|81063|
ODEW1|ODESSA|47.33280|-118.69670|466 meters|snowdepth|2015-02-18 15|0.000|cm|99159|
OCMO3|OCHOCO MEADOWS|44.42880|-120.33130|1663 meters|snowdepth|2015-02-19 06|0.000|cm|97754|
OBRK1|OBERLIN|39.82110|-100.53060|784 meters|snowdepth|2015-02-18 13|0.000|cm|67749|
OAXN1|VALLEY 1WNW|41.31970|-96.36720|352 meters|snowdepth|2015-02-19 06|0.000|cm|68064|
OAX|OMAHA, NE|41.32000|-96.36670|354 meters|snowdepth|2015-02-19 00|0.000|cm|68064|
OAKU1|OAK CITY|39.37580|-112.33410|1561 meters|snowdepth|2015-02-18 14|0.000|cm|84624|
OAKK1|OAKLEY 4W|39.11280|-100.94530|950 meters|snowdepth|2015-02-18 13|0.000|cm|67748|
OAKI4|OAKLAND,IA|41.31330|-95.39060|352 meters|snowdepth|2015-02-18 13|0.000|cm|51560|
NYEM8|NYE #2|45.43490|-109.80800|1474 meters|snowdepth|2015-02-18 20|0.000|cm|59061|
NWTK1|NEWTON|38.03440|-97.34300|447 meters|snowdepth|2015-02-18 13|0.000|cm|67114|
NWPN1|NEWPORT,NE|42.59920|-99.32580|683 meters|snowdepth|2015-02-18 14|0.000|cm|68759|
NWMW1|NEWHALEM,WA|48.67860|-121.24190|160 meters|snowdepth|2015-02-19 06|0.000|cm|00072|
NWKO2|NEWKIRK,OK|36.89140|-97.05860|348 meters|snowdepth|2015-02-18 12|0.000|cm|74647|
NVDC1|NEVADA CITY|39.24660|-121.00080|860 meters|snowdepth|2015-02-18 19|0.000|cm|95959|
NV-WH-2|RENO 1.4 NNE, NV|39.55731|-119.81440|1490 meters|snowdepth|2015-02-18 15|0.000|cm|89512|
NV-WH-115|RENO 3.4 WSW, NV|39.52244|-119.88280|1481 meters|snowdepth|2015-02-18 15|0.000|cm|89523|
NV-LY-3|YERINGTON 3.4 SSW, NV|38.94333|-119.19160|1350 meters|snowdepth|2015-02-18 14|0.000|cm|89447|
NV-EL-9|ELKO 0.9 SE, NV|40.82879|-115.74840|1551 meters|snowdepth|2015-02-18 08|0.000|cm|89801|
NV-CH-5|FALLON 0.8 WSW, NV|39.47118|-118.79150|1212 meters|snowdepth|2015-02-18 15|0.000|cm|89406|
NUTA3|NUTRIOSO|33.89750|-109.15520|2624 meters|snowdepth|2015-02-19 05|0.000|cm|85925|
NTFT1|ESTILL SPRINGS 6SW|35.22800|-86.22120|294 meters|snowdepth|2015-02-18 15|0.000|cm|37330|
NSVA4|NASHVILLE|33.93020|-93.85130|113 meters|snowdepth|2015-02-18 13|0.000|cm|71852|
NPRA4|NEWPORT|35.60420|-91.27440|67 meters|snowdepth|2015-02-18 14|0.000|cm|72112|
NPNN1|NORTH PLATTE 3 ENE|41.13270|-100.70020|850 meters|snowdepth|2015-02-19 06|0.000|cm|69101|
NOLO2|NOBLE,OK|35.11670|-97.38330|345 meters|snowdepth|2015-02-18 12|0.000|cm|73068|
NOBO2|NOBLE|35.14270|-97.39830|361 meters|snowdepth|2015-02-18 12|0.000|cm|73068|
NMNO2|NORMAN|35.18120|-97.43790|350 meters|snowdepth|2015-02-19 06|0.000|cm|73072|
NMKA1|NEW MARKET|34.94790|-86.47290|250 meters|snowdepth|2015-02-18 13|0.000|cm|35761|
NMDC1|NEW MELONES DAM HDQ|38.00470|-120.48630|346 meters|snowdepth|2015-02-18 18|0.000|cm|95370|
NM-RA-42|ABIQUIU 1.3 E, NM|36.21150|-106.29640|1813 meters|snowdepth|2015-02-18 14|0.000|cm|87510|
NM-QY-13|LOGAN 1.5 W, NM|35.36208|-103.47080|1176 meters|snowdepth|2015-02-18 14|0.000|cm|88426|
NM-OT-39|SUNSPOT 0.07N, NM|32.79040|-105.82040|2801 meters|snowdepth|2015-02-18 14|0.000|cm|88317|
NM-MK-1|GALLUP 8.1 NNW, NM|35.62830|-108.79280|2034 meters|snowdepth|2015-02-18 14|0.000|cm|87301|
NM-LE-14|TATUM 1.7 SW, NM|33.24100|-103.33900|1224 meters|snowdepth|2015-02-18 13|0.000|cm|88267|
NM-ED-23|CARLSBAD 2.1 NNW, NM|32.43094|-104.25400|960 meters|snowdepth|2015-02-18 14|0.000|cm|88220|
NM-BR-40|ALBUQUERQUE 8.1 ESE, NM|35.08310|-106.48690|1810 meters|snowdepth|2015-02-18 15|0.000|cm|87123|
NM-BR-34|ALBUQUERQUE 4.6 E, NM|35.12783|-106.54370|1672 meters|snowdepth|2015-02-18 15|0.000|cm|87111|
NM-BR-167|TIJERAS 9.1 SE, NM|34.99500|-106.26190|2200 meters|snowdepth|2015-02-18 14|0.000|cm|87059|
NLVN2|FIRE STN #52|36.21080|-115.12310|579 meters|snowdepth|2015-02-18 14|0.000|cm|89030|
NLHN1|NELIGH|42.13030|-98.02750|540 meters|snowdepth|2015-02-18 13|0.000|cm|68756|
NHRU1|NEW HARMONY,UT|37.48440|-113.31310|1637 meters|snowdepth|2015-02-18 15|0.000|cm|84757|
NHPW1|NORTHPORT|48.87410|-117.86680|443 meters|snowdepth|2015-02-18 15|0.000|cm|99157|
NHMU_MADIS|NATURAL HISTORY MUSEUM UTAH|40.76431|-111.82290|1549 meters|snowdepth|2015-02-19 06|0.000|cm|84108|
NFRO3|NORTH FORK|45.55050|-122.00310|944 meters|snowdepth|2015-02-19 06|0.000|cm|97019|
NFLN1|NORFOLK,NE|42.02830|-97.48280|470 meters|snowdepth|2015-02-19 06|0.000|cm|68701|
NEZI1|NEZ PERCE|46.23230|-116.24300|988 meters|snowdepth|2015-02-18 16|0.000|cm|83543|
NEWO1|NEWPORT,OH|39.40000|-81.21670|245 meters|snowdepth|2015-02-18 13|0.000|cm|45768|
NESK1|NESS CITY|38.44750|-99.91060|688 meters|snowdepth|2015-02-18 13|0.000|cm|67560|
NEPU1|NEPHI|39.71250|-111.83220|1572 meters|snowdepth|2015-02-18 07|0.000|cm|84648|
NELU1|NEOLA COOPB|40.41780|-110.05110|1814 meters|snowdepth|2015-02-19 05|0.000|cm|84066|
NE-SY-9|GRETNA 1.0 S, NE|41.12710|-96.24740|389 meters|snowdepth|2015-02-18 14|0.000|cm|68028|
NE-LC-6|BRADY 0.0 E, NE|41.02320|-100.36700|814 meters|snowdepth|2015-02-19 00|0.000|cm|69123|
NE-LA-22|RAYMOND 7.3 WNW, NE|40.99820|-96.90930|429 meters|snowdepth|2015-02-18 13|0.000|cm|68428|
NCON3|NORTH CONWAY,NH|44.05000|-71.13330|141 meters|snowdepth|2015-02-18 12|0.000|cm|03860|
NC-YN-4|BURNSVILLE 6.5 SSW, NC|35.82968|-82.32850|963 meters|snowdepth|2015-02-18 12|0.000|cm|28714|
NC-YN-13|BURNSVILLE 5.9 SSW, NC|35.83863|-82.34140|1168 meters|snowdepth|2015-02-18 13|0.000|cm|28714|
NC-HR-2|COATS 0.7 W, NC|35.40490|-78.68100|80 meters|snowdepth|2015-02-18 12|0.000|cm|27521|
NC-DP-4|MOUNT OLIVE 6.0 SE, NC|35.13760|-77.98910|48 meters|snowdepth|2015-02-18 13|0.000|cm|28365|
NC-CH-20|CARY 7.5 WNW, NC|35.83744|-78.91540|92 meters|snowdepth|2015-02-18 13|0.000|cm|27713|
NC-BR-2|LELAND 5.7 WSW, NC|34.20240|-78.09480|19 meters|snowdepth|2015-02-18 11|0.000|cm|28451|
NC-BC-58|ASHEVILLE 3.8 E, NC|35.57928|-82.48080|672 meters|snowdepth|2015-02-18 12|0.000|cm|28805|
NBWT2|NEW BRAUNFELS WFO|29.70450|-98.02860|195 meters|snowdepth|2015-02-18 14|0.000|cm|78130|
NBOT2|NEW BOSTON|33.45470|-94.40880|107 meters|snowdepth|2015-02-18 14|0.000|cm|75570|
NAHG1|NAHUNTA 6NE|31.27390|-81.91970|25 meters|snowdepth|2015-02-18 12|0.000|cm|31553|
MXHU1|MEXICAN HAT 10NNW|37.26810|-109.92720|1618 meters|snowdepth|2015-02-19 01|0.000|cm|84511|
MWPA1|MUSCLE SHOALS WATER PLANT|34.75860|-87.64110|157 meters|snowdepth|2015-02-18 13|0.000|cm|35661|
MWOA4|MILLWOOD DAM|33.67720|-93.99020|103 meters|snowdepth|2015-02-18 13|0.000|cm|71822|
MWDO3|MILLER WOODS|45.23700|-123.26000|72 meters|snowdepth|2015-02-19 06|0.000|cm|97128|
MVPC2|MESA VERDE NATIONAL PARK COOP NR|37.19860|-108.48830|2165 meters|snowdepth|2015-02-18 14|0.000|cm|81328|
MVLM6|MEADVILLE 5SE|31.42170|-90.87980|75 meters|snowdepth|2015-02-18 14|0.000|cm|39653|
MVEM8|MELVILLE 4W|46.10470|-110.05000|1641 meters|snowdepth|2015-02-19 01|0.000|cm|59011|
MVCC1|MORONGO VALLEY NORTH|34.08640|-116.56220|954 meters|snowdepth|2015-02-18 14|0.000|cm|92256|
MUTO2|AG STATION|36.23330|-99.16670|572 meters|snowdepth|2015-02-18 13|0.000|cm|73853|
MURT1|MURFREESBORO 5N|35.92050|-86.37240|166 meters|snowdepth|2015-02-18 12|0.000|cm|37130|
MURN7|MURPHY,NC|35.11250|-84.00720|494 meters|snowdepth|2015-02-18 12|0.000|cm|28906|
MUNT2|MUNDAY,TX|33.45000|-99.63330|458 meters|snowdepth|2015-02-18 12|0.000|cm|76371|
MULO2|MULHALL,OK|36.05000|-97.40000|282 meters|snowdepth|2015-02-18 12|0.000|cm|73063|
MTRN5|MOUNTAINAIR 8NW|34.62420|-106.31030|2022 meters|snowdepth|2015-02-18 14|0.000|cm|87016|
MTPN5|MOUNTAIN PARK|32.95470|-105.82440|2072 meters|snowdepth|2015-02-19 00|0.000|cm|88337|
MTOU1|MONTICELLO NO. 2|37.86750|-109.35190|2163 meters|snowdepth|2015-02-18 14|0.000|cm|84535|
MTON7|MOUNT OLIVE 6SE|35.13760|-77.98910|48 meters|snowdepth|2015-02-18 13|0.000|cm|28365|
MTIU1|MANTI|39.25830|-111.63050|1755 meters|snowdepth|2015-02-19 01|0.000|cm|84642|
MTDT2|MATADOR|34.00430|-100.82400|741 meters|snowdepth|2015-02-18 12|0.000|cm|79244|
MTCW1|MOUNT CRAG|47.76410|-123.02600|1203 meters|snowdepth|2015-02-19 05|0.000|cm|98320|
MTAW1|MT ADAMS RANGER STN|45.99970|-121.54030|601 meters|snowdepth|2015-02-18 22|0.000|cm|98650|
MT-YS-5|BILLINGS 2.8 WNW, MT|45.80061|-108.59470|1038 meters|snowdepth|2015-02-18 14|0.000|cm|59102|
MT-YS-14|BILLINGS 4.5 NE, MT|45.83233|-108.44400|965 meters|snowdepth|2015-02-18 15|0.000|cm|59105|
MT-SW-2|COLUMBUS 7.2 E, MT|45.62080|-109.10400|1257 meters|snowdepth|2015-02-18 14|0.000|cm|59019|
